검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,예술
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"155","아이디어가 고갈된 디자이너를 위한 책 :세계적 거장 50인에게 배우는 유혹하는 그래픽 디자인","스티븐 헬러,홍주연 옮김","더숲","2019","","9791186900901","03600","658.3","106",
"155","오늘부터 차근차근 아이패드 드로잉 :나의 하루를 채우는 소품부터 그림 같은 풍경까지 ","배성규 지음","북라이프","2021","","9791191013269","03600","652.59","106",
"158","(도슨트 정우철의) 미술 극장 :언택트 미술관 여행 ","정우철 지음","한국교육방송공사","2021","","9788954758246","04300","650.4","105",
"158","컬러의 일 :매일 색을 다루는 사람들에게 ","로라 페리먼 지음 ;서미나 옮김","윌북","2022","","9791155814000","03600","651","105",
"158","케이팝 시대를 항해하는 콘서트 연출기 :소극장에서 웸블리 스타디움까지, 케이팝 콘서트 연출 노트 ","김상욱 지음 ;김윤주 그림","달","2021","","9791158161330","03810","681","105",
"158","디즈니 철학 수업 :디즈니 영화 속 숨어 있는 철학 이야기 ","매건 S. 로이드 외 31인 지음 ;최지원 옮김","서울문화사","2021","","9791164389643","03100","688.6","105",
"158","택틱스 :이 질문을 향한 축구전술의 모든 것 =Tactics : how to win? ball, space and player! ","한준 지음","BS(브레인스토어)","2020","","9791188073443","03690","695.4","105",
"163","여름의 피부 =Flesh of summer ","이현아 지음","푸른숲","2022","","9791156759706","03600","650.4","104",
"163","일 잘하는 디자이너 :자신을 지키며 똑똑하게 일하고 싶은 당신을 위한 책 ","시부야 료이치 지음 ;안동현 옮김","이지스퍼블리싱","2023","","9791163034483","03600","658","104",
"165","(명화들이 말해주는) 그림 속 드레스 이야기 ","이정아 저","J&jj","2018","","9791186972458","03600","650.4","103",
"165","영화는 두 번 시작된다 :이동진 영화 평론집 ","지은이: 이동진","위즈덤하우스 미디어그룹","2019","","9791190305273","03680","688.09","103",
"165","내 인생을 빛내줄 스마트폰 사진 ","담이 글·사진","빌리버튼","2024","","9791192999395","03660","662","103",
"168","(캐릭터에 숨을 불어넣는) 시나리오 작가를 위한 심리학 ","지은이: 윌리엄 인딕 ;옮긴이: 유지나","동학사","2017","","9788971905999","03680","688.018","102",
"168","잘 그리기 습관 :그림이 잘 되는 5가지 습관 ","야키 마유루 지음 ;김재훈 옮김","잉크잼","2023","","9788979293883","13650","657.5","102",
"168","G는 파랑 :피아니스트가 음악을 기억하는 방법 ","지은이: 김지희","윌북","2023","","9791155816592","03670","670.4","102",
