검색조건
대출기간,2024-01-01 ~ 2024-12-28
성별,전체
연령,20대
지역,전체
ISBN 부가기호,전체
주제,역사
세부주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2024-12-29
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"167","제주 여행 참견 :베스트셀러 여행 작가의 가장 완벽한 제주 가이드 ","장은정 지음","헬스조선","2023","","9791158463878","13980","981.19902","87",
"169","죽음을 넘어 시대의 어둠을 넘어 :광주 5월 민중항쟁의 기록 ","황석영,광주민주화운동기념사업회 엮음","창비","2017","","9788936486143","03300","911.0745","86",
"169","넷플릭스 세계사 :<기묘한 이야기> <퀸스 갬빗> <더 스파이> <메시아> 등 특별한 세계사의 장면들을 스무 편의 넷플릭스 콘텐츠로 만나다 ","지은이: 오애리,이재덕","푸른숲","2023","","9791156754152","03900","909","86",
"169","한번 읽으면 절대로 잊지 않는 세계사 공부 :세계사의 흐름이 단숨에 정리된다 ","신진희 지음","원앤원콘텐츠그룹","2019","","9791160022414","03900","909","86",
"169","만들어진 유대인 ","지은이: 슐로모 산드 ;옮긴이: 김승완","사월의책","2022","","9791192092003","93900","918.63","86",
"173","나의 문화유산답사기 :일본편","유홍준 지음","창비","2013-2020","3","9788936472436","03810","981.302","85",
"173","(박시백의) 조선왕조실록 =The annals of the Joseon dynasty ","글 그림: 박시백","Humanist(휴머니스트 출판그룹)","2015","2","9788958628026","07910","911.05","85",
"173","몸으로 읽는 세계사 :사소한 몸에 숨겨진 독특하고 거대한 문명의 역사 ","캐스린 페트라스,박지선 옮김","다산북스","2023","","9791130695303","03900","909","85",
"173","(셀프트래블) 뉴욕 :'23~'24 최신판 ","조은정 지음","상상출판","2022","","9791167821102","14980","984.22102","85",
"173","세계시민을 위한 없는 나라 지리 이야기 ","서태동,이대진 지음","롤러코스터","2022","","9791191311129","03980","980","85",
"173","(하룻밤에 읽는) 한국사 ","최용범 지음","페이퍼로드","2019","","9791196793517","03910","911","85",
"179","벌거벗은 세계사 :벗겼다, 국가를 뒤흔든 흥망성쇠","지은이: tvN <벌거벗은 세계사> 제작팀,조영헌","교보문고","2023","","9791170610038","03900","909","84",
"179","에이든 인스타 핫플 국내여행 가이드북 :2023-2024 ","지은이: 이정기,타블라라사 편집팀","타블라라사","2023","","9791190073189","13980","981.102","84",
"179","미국을 만든 50개 주 이야기 :이름에 숨겨진 매혹적인 역사를 읽다 ","김동섭 지음","미래의창","2021","","9791197293467","03900","942","84",
"179","팔로우 스페인·포르투갈 =2023-2024 new edition /Follow Spain Portugal ","정꽃나래,정꽃보라 지음","Travelike(트래블라이크)","2023","","9791198269423","14980","982.702","84",
"183","조선 왕 연대기 :조선을 뒤흔든 피할 수 없는 운명의 사건 80 ","유정호 지음","백도씨","2024","","9788968334627","03910","911.05","83",
"183","합스부르크, 세계를 지배하다 ","저자: 마틴 래디 ;역자: 박수철","까치글방","2022","","9788972917748","93920","925","83",
"183","(Just go) 동유럽 3개국 =체코·오스트리아·헝가리 /Eastern Europe ","백상현 지음","시공사","2023","","9791169258142","14980","982.502","83",
"183","리얼 다낭 :2023~2024년 최신판 ","지은이: 배나영 ;지도·일러스트: 이예연","한빛라이프","2022","","9791190846516","14980","981.4102","83",
"183","고대 이집트 해부도감 :세밀한 일러스트로 완벽 해부한 세상에서 가장 쉬운 고대 이집트 강의 ","곤도 지로 지음 ;김소영 옮김","더숲","2022","","9791192444352","03930","931.102","83",
"183","디스 이즈 오사카 =2024~2025년 최신판 /This is Osaka ","글·사진: 호밀씨","Terra(테라)","2024","","9791192767123","13980","981.32802","83",
"189","지금, 행복하고 싶어 :내일만 바라보다 오늘을 놓치는 나에게 건네는 말 ","이소연 지음","중앙일보플러스","2020","","9788927811329","13980","980.24","82",
"189","(프렌즈) 홋카이도 =최신판 '23~'24 /Hokkaido ","정꽃나래,정꽃보라 지음","중앙일보에스","2023","","9788927879909","14980","981.3102","82",
"189","이번 달은 뉴요커 - 60만 유튜버 홍세림의 뉴욕 한 달 살기","홍세림 (지은이)","21세기북스","2020","","9788950987879","","984.22102","82",
"189","20대라면 떠나라 :올댓 워킹홀리데이 ","지은이: 김태형","혜지원","2017","","9788983799227","13980","980.24","82",
"189","거꾸로 읽는 그리스 로마사 :신화가 아닌 보통 사람의 삶으로 본 그리스 로마 시대 ","개릿 라이언 지음 ;최현영 옮김","다산북스","2022","","9791130679945","03920","920.2","82",
"189","눈에 보이지 않는 지도책 :세상을 읽는 데이터 지리학 ","제임스 체셔,송예슬 옮김","윌북","2022","","9791155815380","03980","989","82",
"189","미스터리 세계사 :세상을 뒤흔든 역사 속 28가지 스캔들 ","그레이엄 도널드 지음 ;이영진 옮김","현대지성","2020","","9791190398077","03900","909","82",
"189","리얼 방콕 :방콕을 가장 멋지게 여행하는 방법 ","배나영 지음","한빛라이프","2022","","9791190846486","14980","981.44502","82",
"197","(셀프트래블) 동유럽 ='22~'23 최신판 /Eastern Europe ","박정은,장은주 지음","상상출판","2022","","9791167820051","14980","982.502","81",
"197","역사를 보다 :역사를 뒤흔든 결정적 순간의 재밌고 놀라운 재발견 ","박현도,허준","믹스커피","2024","","9791170435488","03900","909","81",
"197","이스라엘의 가자 학살 ","질베르 아슈카르 지음 ;팔레스타인 평화 연대 옮김","리시올","2024","","9791190292245","03340","918.63","81",
"200","호주 =16'~17' 최신판 /Australia ","제이민 지음","RHK(알에이치코리아)","2019","","9788925565613","13980","986.202","80",
"200","학교 넘어 도망친 21살 대학생 :울면서 떠난 세계여행, 2년의 방황 끝에 꿈을 찾다 ","홍시은 지음","푸른향기","2023","","9788967822002","03980","980.24","80",
"200","역사의 쓸모 :자유롭고 떳떳한 삶을 위한 22가지 통찰 ","최태성 지음","다산북스","2019","","9791130622521","03900","904","80",
"200","일본 기차 여행 ","인페인터글로벌 지음","꿈의지도","2023","","9791167620378","13980","981.302","80",
"200","지금은 당연한 것들의 흑역사 :온갖 혹평과 조롱을 받았던 혁신에 얽힌 뒷이야기 ","앨버트 잭 지음 ;김아림 옮김","리얼부커스","2016","","9791195588008","03900","909","80",
"200","(알파벳만 알고 무작정 떠난) 호주 워킹홀리데이 =진짜 나를 찾는 시간 /Working × holiday in Australia ","이경희 지음","처음","2021","","9791196535742","13980","986.202","80",
"206","국화와 칼 :일본 문화의 틀 ","루스 베네딕트 지음 ;오인석 옮김","을유문화사","2008","","9788932471389","03300","913","79",
"206","국토박물관 순례","유홍준 지음","창비","2023","2","9788936480080","03810","981.102","79",
"206","가라앉은 자와 구조된 자 :아우슈비츠 생존 작가 프리모 레비가 인생 최후에 남긴 유서 ","프리모 레비 지음 ;이소영 옮김","돌베개","2014","","9788971996041","03880","909.54099","79",
"206","영국 사교계 가이드 :19세기 영국 레이디의 생활 ","무라카미 리코 지음 ;문성호 옮김","에이케이커뮤니케이션즈","2019","","9791127422042","03920","924.06","79",
"206","벌거벗은 세계사 :벗겼다, 세상이 감춰온 비극의 순간들","지은이: tvN <벌거벗은 세계사> 제작팀,황규득","교보문고","2023","","9791170610083","03900","909","79",
"206","예루살렘의 역사 :인류 절반의 영적 수도, 예루살렘을 거쳐 간 4000년 세계사 ","글·각본: 뱅상 르미르 ;옮긴이: 장한라","서해문집","2023","","9791192988337","07900","918.63","79",
"212","(프렌즈) 런던 =최신판 '23~'24 /London ","한세라,이주은 지음","중앙일보에스","2023","","9788927879862","14980","982.402","78",
"212","(셀프트래블) 파리 ='23~'24 최신판 /Paris ","박정은 지음","상상출판","2023","","9791167821133","14980","982.602","78",
"212","썬킴의 영화로 들여다보는 역사 ","썬킴 지음","시공사","2023","","9791169257442","03900","909","78",
"212","리얼 도쿄 =2019~2020년 최신판 /Real Tokyo ","양미석 지음","한빛라이프","2019","","9791188007233","14980","981.32302","78",
"212","내일은 후쿠오카 :홀가분히 떠나고 싶은 여행자를 위한 가이드북 ","지은이: 온 더 로드","착한책방","2023","","9791188063451","14980","981.3402","78",
"212","(에이든) 국내여행 가이드북 :2022-2023 ","지은이: 이정기,타블라라사 편집팀","타블라라사","2022","","9791190073165","13980","981.102","78",
"212","리얼 몽골 :2022~2023년 최신판 ","강한나 지음","한빛라이프","2022","","9791190846066","14980","981.2602","78",
"212","팔로우 호주 :시드니·브리즈번·멜버른·퍼스 ","제이민 지음","Travelike(트래블라이크)","[202","","9791198269461","14980","986.202","78",
"220","조선의 걸 크러시 ='남성' 말고 '여성'으로 보는 조선 시대의 문학과 역사 /朝鮮 girl crush ","지은이: 임치균,이후남","민음사","2023","","9788937427657","03910","911.05","77",
"220","나의 로망, 로마 - 여행자를 위한 인문학","김상근 (지은이), 김도근 (사진)","시공사","2019","","9788952797322","","922","77",
"220","(박시백의) 조선왕조실록 =The annals of the Joseon dynasty ","글 그림: 박시백","Humanist(휴머니스트 출판그룹)","2015","3","9788958628033","07910","911.05","77",
"220","디스이즈스페인 =2022~2023년 최신판 /This is Spain ","글·사진: 전혜진","Terra(테라)","2022","","9788994939971","13980","982.702","77",
"220","세계사톡","무적핑크,핑크잼 지음","위즈덤하우스","2018","1","9791162205723","04900","909","77",
"220","(셀프트래블) 나고야 ='23~'24 최신판 /Nagoya ","글과 사진: 홍은선","상상출판","2023","","9791167821270","14980","981.32602","77",
"220","이국적인 국내 여행지 64 :my best travel spot ","이환수 지음","책밥","2022","","9791190641708","13980","981.102","77",
"227","(프렌즈) 독일 =최신판 '23~'24 /Germany ","유상현 지음","중앙일보에스","2022","","9788927879510","14980","982.502","76",
"227","(소소낭만,) 일본 소도시 여행 :소박한 멋과 맛, 낭만이 있는 일본의 작은 여행지 45곳 ","지은이: 우승민","꿈의지도","2022","","9791167620309","13980","981.302","76",
"227","오사카 홀리데이 =교토·고베·나라·와카야마 /Osaka ","인페인터글로벌 지음","꿈의지도","2023","","9791167620590","14980","981.32802","76",
"227","우리가 교토를 사랑하는 이유 :서두르지 않고, 느긋하게 교토 골목 여행 ","송은정 지음","꿈의지도","2023","","9791167620842","13980","981.32802","76",
"227","로열 패밀리 :유럽을 지배한 여덟 가문의 기막힌 이야기 ","정유경 지음","위즈덤하우스","2022","","9791168123557","03920","920","76",
"227","하룻밤에 읽는 독일사 ","안병억 지음","페이퍼로드","2024","","9791192376387","03920","925","76",
"227","디스이즈스위스 =2024~2025년 최신판 /This is Switzer-land ","글·사진: 심상은","Terra(테라)","2024","","9791192767147","13980","982.5902","76",
"234","나의 문화유산답사기 :일본편","유홍준 지음","창비","2013-2020","4","9788936472504","03810","981.302","75",
"234","맑은 날이 아니어서 오히려 좋아 :10년 차 승무원의 여행 이야기 ","김현지 지음","Bookers(북커스)","2023","","9791190118569","03810","980.24","75",
"236","역사는 반복된다 :수구 기득권 카르텔의 탄생 ","배기성 지음","왕의서재","2023","","9791186615645","03910","911","74",
"236","탈세의 세계사 =세금은 세계의 역사를 어떻게 바꾸었는가! /World history of tax evasion ","오무라 오지로 지음 ;진효미 옮김","더봄","2019","","9791188522705","03900","909","74",
"236","(가끔은 혼자 떠나고 싶은 사람들을 위한) 혼자 여행 코스북 ","정윤성 지음","GCC","2019","","9791190032209","13980","981.102","74",
"239","먼나라 이웃나라 :지역·주제편","이원복 글·그림","김영사","2018","19","9788934981428","77900","909","73",
"239","조선의 퀴어 :근대의 틈새에 숨은 변태들의 초상 ","박차민정 지음","현실문화","2018","","9788965642152","03910","911.05","73",
"239","일본 소도시 여행 ","박탄호 지음","넥서스","2017","","9791161651897","13980","981.302","73",
"239","(셀프트래블) 후쿠오카 :'23~'24 최신판 ","김수정 지음","상상출판","2023","","9791167821621","14980","981.3402","73",
"239","리얼 다낭 :2024~2025년 최신판 ","지은이: 배나영 ;지도·일러스트: 이예연","한빛라이프","2024","","9791185933528","14980","981.4102","73",
"239","(리얼) 제주 =2021~2022년 최신판 /Jeju ","지은이: 김태연,일러스트: 이예연","한빛라이프","2021","","9791190846172","14980","981.19902","73",
"245","(프렌즈) 미국 서부 =최신판 '23~'24 /Western USA ","이주은,소연 지음","중앙일보에스","2023","","9788927879817","14980","984.202","72",
"245","그럼에도 일본은 전쟁을 선택했다 :청일전쟁부터 태평양전쟁까지 ","가토 요코 지음 ;이승혁 옮김","서해문집","2018","","9788974839079","03910","913","72",
"245","교토의 밤 산책자 :나만 알고 싶은 이 비밀한 장소들 ","이다혜 지음","한겨레출판","2019","","9791160402438","13980","981.32802","72",
"245","인류본사 :오리엔트-중동의 눈으로 본 1만 2,000년 인류사 ","이희수 지음","H(휴머니스트출판그룹)","2022","","9791160805321","03900","909","72",
"245","(셀프트래블) 스위스 ='22-'23 최신판 /Switzerland ","맹현정,조원미 지음","상상출판","2022","","9791167820952","14980","982.5902","72",
"245","사람들은 죽은 유대인을 사랑한다 ","데어라 혼 지음 ;서제인 옮김","엘리","2023","","9791191247336","03300","918.63","72",
"251","(박시백의) 조선왕조실록 =The annals of the Joseon dynasty ","글 그림: 박시백","Humanist(휴머니스트 출판그룹)","2015","4","9788958628040","07910","911.05","71",
"251","본격 한중일 세계사","굽시니스트 글·그림","위즈덤하우스","2018","2","9791162204948","04900","910","71",
"251","35년 ","박시백 글·그림","비아북","2018","1","9791186712641","04910","911.06","71",
"251","도시로 보는 동남아시아사 :방콕, 하노이부터 치앙라이, 덴파사르까지 13개 도시로 떠나는 역사기행 ","지은이: 강희정,현시내","사우","2022","","9791187332749","03910","914","71",
"251","그림 쏙 세계사 :인류 탄생부터 소련 해체까지 역사를 바꾼 300장면을 만나다 ","릴리스 지음","지식서재","2020","","9791190266017","03900","909","71",
"251","리얼 마카오 :2023~2024년 최신판 ","지은이: 정의진 ;지도·일러스트: 이예연","한빛라이프","2023","","9791193080085","14980","981.234902","71",
"251","(1400년 중동의 역사와 문화가 단숨에 이해되는) 세상 친절한 이슬람 역사 ","존 톨란 지음 ;박효은 옮김","미래의창","2024","","9791193638040","03910","918","71",
"258","(프렌즈) 스페인·포르투갈 =최신판 '24~'25 /Spain·Portugal ","박현숙 지음 ;황영근 사진","중앙일보에스","2023","","9788927880059","14980","982.702","70",
"258","사기열전","사마천 지음 ;김원중 옮김","민음사","2011","1","9788937425967","04910","912.03","70",
"258","디스 이즈 홋카이도 =2019~2020년 최신판 /This is Hokkaido ","글·사진·일러스트: 권예나","테라(TERRA)","2019","","9788994939865","13980","981.3102","70",
"258","도쿄 =분리형 가이드북 /Tokyo ","정숙영 지음","길벗","2023","","9791140703425","13980","981.32302","70",
"258","(도시 여행자를 위한) 파리×역사 =Paris × history ","주경철 지음","H(휴머니스트 출판그룹)","2019","","9791160803099","03920","926.3","70",
"258","(영화보다,) 세계사 :영화가 새로워지고 역사가 재미있어지는 ","송영심 글 ;신병근 그림","풀빛","2023","","9791161728803","04900","909","70",
"258","(The trip) Kyoto :교토 여행자를 위한 안내서 ","글·사진: 김혜림,우쓰라","두사람","2023","","9791190061322","03980","981.32802","70",
"258","벌거벗은 한국사 :본격 우리 역사 스토리텔링쇼","지은이: tvN story <벌거벗은 한국사> 제작팀,조재철","프런트페이지","2023","4","9791193401057","04910","911","70",
"266","크리미널 조선 =우리가 몰랐던 조선의 범죄와 수사, 재판 이야기 /Criminal 朝鮮 ","박영규 지음","김영사","2019","","9788934999799","03910","911.05","69",
"266","(한국인을 위한) 중국사 ","신성곤,윤혜영 지음","서해문집","2004","","9788974832100","03910","912","69",
"266","인류의 세계사 :생명의 탄생부터 세계대전까지 인류가 걸어온 모든 역사 ","지은이: 허버트 조지 웰스 ;옮긴이: 육혜원","이화북스","2024","","9791190626279","03900","909","69",
"266","(읽기만 하면 내 것이 되는) 1페이지 한국사 365 ","심용환 지음","비에이블","2020","","9791197035258","04900","911","69",
"270","아카이브 취향 ","지은이: 아를레트 파르주 ;옮긴이: 김정아","문학과지성사","2020","","9788932036045","03920","926.05","68",
"270","식탁 위의 세계사 ","이영숙 지음","창비","2012","","9788936452056","43900","909","68",
"270","나의 문화유산답사기 :국내편","유홍준 지음","창비","2011","10","9788936474409","03810","981.102","68",
"270","(클로즈업) 후쿠오카 =유후인·벳푸·나가사키·기타큐슈 /Close up Fukuoka ","유재우,손미경 지음","에디터","2023","","9788967442576","13910","981.3402","68",
"270","한번에 끝내는 세계사 ","시마자키 스스무 지음 ;최미숙 옮김","북라이프","2020","","9791188850785","03900","909","68",
"270","상하이의 유대인 제국 :유대 기업은 현대 중국의 탄생에 어떻게 기여했나 ","조너선 카우프만 지음 ;최파일 옮김","생각의힘","2023","","9791190955829","93910","912.06","68",
"276","증오의 시대, 광기의 사랑 :감정의 연대기 1929~1939 ","플로리안 일리스 지음 ;한경희 옮김","문학동네","2024","","9788954636834","03920","920.5","67",
"276","삿포로 갔다가 오타루 살았죠 :김민희 에세이 ","글: 김민희","달 출판사","2023","","9791158161729","03810","981.302","67",
"276","(결국 이기는) 사마의 ","친타오 지음 ;박소정 옮김","더봄","2018","","9791188522316","03910","912.033","67",
"276","디스 이즈 싱가포르 =2023~2024년 최신판 /This is Singapore ","글·사진: 이광훈","Terra(테라)","2023","","9791192767093","13980","981.46902","67",
"276","세계사, 최대한 쉽게 설명해 드립니다 :세계사의 전체 흐름을 선명하게 그리다! ","만프레트 마이 지음 ;김태환 옮김","이화북스","2018","","9791196558109","03900","909","67",
"281","로마인 이야기","시오노 나나미 지음 ;김석희 옮김","한길사","1996","2","9788935610259","04900","922","66",
"281","욕망 너머의 한국 고대사 :왜곡과 날조로 뒤엉킨 사이비역사학의 욕망을 파헤치다 ","젊은역사학자모임,김대헌 지음","서해문집","2018","","9788974839642","03910","911.02","66",
"281","(7가지 키워드로 읽는) 오늘의 이스라엘 :익숙하지만 낯선 나라, 젊지만 오랜 나라 ","최용환 지음","세종(세종서적)","2023","","9788984078918","03910","918.63","66",
"281","이집트에서 24시간 살아보기 :3000년 전 사람들의 일상으로 만나는 진짜 이집트 문명 이야기 ","도널드 P. 라이언 지음 ;이정민 옮김","매경출판","2019","","9791155429853","03930","931.102","66",
"281","늑대의 시간 :제2차 세계대전 패망 후 10년, 망각의 독일인과 부도덕의 나날들 ","하랄트 얘너 지음 ;박종대 옮김","위즈덤하우스","2024","","9791171710980","03900","925.075","66",
"281","리얼 하노이 :2023~2024년 최신판 ","박수정 지음","한빛라이프","2023","","9791193080023","14980","981.4102","66",
"287","(프렌즈) 미국 동부 =최신판 '22~'23 /Eastern USA ","이주은,한세라 지음","중앙일보에스","2020","","9788927813064","14980","984.202","65",
"287","두선생의 지도로 읽는 세계사","한영준 지음","21세기북스(북이십일 21세기북스)","2022","","9788950900199","03900","909","65",
"287","메이지유신을 설계한 최후의 사무라이들 :그들은 왜 칼 대신 책을 들었나 ","박훈 지음","21세기북스(북이십일 21세기북스)","2020","","9788950993337","04300","913.05","65",
"287","(박시백의) 고려사","지은이: 박시백","Humanist(휴머니스트출판그룹)","2022","5","9791170871088","07910","911.04","65",
"287","리얼 제주 =2022~2023년 최신판 /Jeju ","김태연,양정임 지음","한빛라이프","2022","","9791190846394","14980","981.19902","65",
"287","리얼 국내여행 :2023~2024년 최신판 ","지은이: 배나영 ;일러스트: 이예연","한빛라이프","2023","","9791193080092","14980","981.102","65",
"287","리얼 포르투갈 :2024~2025년 최신판 ","지은이: 우지경 ;지도·일러스트: 핸드라이트","한빛라이프","2024","","9791193080160","14980","982.7902","65",
"294","(한 권으로 읽는) 조선왕조실록 ","박영규 지음","웅진씽크빅","2017","","9788901214924","04900","911.05","64",
"294","낯선 중세 :잃어버린 세계, 그 다채로운 풍경을 거닐다 ","유희수 지음","문학과지성사","2018","","9788932033990","03920","920.3","64",
"294","서양사 강좌 ","박윤덕,황대현 지음","아카넷","2016","","9788957334812","93920","920","64",
"294","처음 읽는 일본사 :덴노·무사·상인의 삼중주, 일본 ","전국역사교사모임 지음","휴머니스트","2013","","9788958625865","","913","64",
"294","(박시백의) 조선왕조실록 =The annals of the Joseon dynasty ","글 그림: 박시백","Humanist(휴머니스트 출판그룹)","2015","5","9788958628057","07910","911.05","64",
"294","(셀프트래블) 다낭 :'23~'24 최신판 ","글과 사진: 김정숙","상상출판","2023","","9791167821355","14980","981.4102","64",
"294","(Just go) 이탈리아 =Italia ","정기범 지음","시공사","2023","","9791169256308","14980","982.802","64",
"294","리더라면 정조처럼 :정조대왕의 숨겨진 리더십 코드 5049 ","김준혁 지음","더봄","2020","","9791188522743","03910","911.058","64",
"294","특별하게 제주 :2021~2022 최신판 ","지은이: 강경필,빈중권","디스커버리미디어","2021","","9791188829170","03980","981.19902","64",
"294","오늘도 여행처럼 살기로 했다 :유럽에서 만난 빛나는 장면들 ","박재신 지음","포르체","2024","","9791193584545","03810","980.24","64",
"304","우연히, 웨스 앤더슨 :그와 함께 여행하면 온 세상이 영화가 된다 ","지은이: 월리 코발 ;옮긴이: 김희진","웅진씽크빅","2021","","9788901248882","03660","980.24","63",
"304","하룻밤에 읽는 일본사 :선사 시대부터 고도 경제성장기까지 일본의 2,000년 ","가와이 아쓰시 지음 ;원지연 옮김","RHK(알에이치코리아)","2020","","9788925536958","03910","913","63",
"304","그리스인 이야기 ","지은이: 시오노 나나미 ;옮긴이: 이경덕","살림출판사","2017-2018","1","9788952236142","04920","921","63",
"304","메트로폴리스 서울의 탄생 :서울의 삶을 만들어낸 권력, 자본, 제도 그리고 욕망들 ","임동근,김종배 지음","반비","2015","","9788983717252","03980","911.6","63",
"304","유럽 호텔 여행 =Europe hotel traveling ","박선영 지음","모요사","2024","","9788997066933","03980","982.02","63",
"304","영국 빅토리아 시대의 라이프 스타일 :빅토리아 시대의 우아한 생활상을 보여주는 결정판 가이드! ","Cha Tea 홍차 교실 지음 ;문성호 옮김","에이케이커뮤니케이션즈","2021","","9791127445775","03920","924.06","63",
"304","(만화로 배우는) 조선 왕실의 신화 ","우용곡 글·그림","한빛비즈","2022","","9791157845637","03900","911.05","63",
"304","처음 읽는 여성 세계사 :그 많던 역사 속 여성들은 다 어디로 사라졌을까 ","케르스틴 뤼커,장혜경 옮김","어크로스","2018","","9791160560435","03900","909","63",
"304","조선괴담실록 :역사 기록에서 찾아낸 기이한 이야기 ","유정호 지음","책들의정원","2022","","9791164161041","03910","911.05","63",
"304","조용한 흥분 ","지은이: 유지혜","북노마드","2015","","9791186561096","03810","982.02","63",
"304","에이든 제주여행 가이드북 :2024-2025 ","지은이: 이정기,타블라라사 편집팀","타블라라사","2023","","9791190073325","13980","981.19902","63",
"304","(세상에서 가장 짧은) 미국사 :미국을 이해하기 위한 최소한의 지식 ","폴 S. 보이어 지음 ;김종원 옮김","위즈덤하우스","2021","","9791191425826","03900","942","63",
"304","뉴올리언스에 가기로 했다 ","글과 사진: 이인규,그림: 홍윤이","버터북스","2023","","9791191803198","03810","984.25202","63",
"304","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","1","9791195794799","74910","911","63",
"318","(프렌즈) 파리 =최신판 '24~'25 /Paris ","오윤경 지음","중앙일보에스","2023","","9788927880141","14980","982.602","62",
"318","대운하 시대 1415~1784 =중국은 왜 해양 진출을 '주저'했는가? /The age of the grand canal ","지은이: 조영헌","민음사","2021","","9788937444555","93910","912.05","62",
"318","한 컷 한국사 :역사 교사들이 한 컷의 풀어낸 살아있는 한국사 이야기 ","지은이: 조한경,차경호","해냄에듀","2022","","9788964462010","43910","911","62",
"318","인조이 도쿄 =2024~2025 최신판 /Tokyo ","세계여행정보센터 지음","넥서스","2023","","9791166836022","13980","981.32302","62",
"318","상나라 정벌 =은주殷周 혁명과 역경易經의 비밀 /Conquest of the Shang dynasty ","리숴 지음 ;홍상훈 옮김","글항아리","2024","","9791169092067","03910","912.02","62",
"318","일단 멈춤, 교토 :서두르지 않고, 느긋하게 교토 골목 여행 ","송은정 지음","꿈의지도","2018","","9791187496724","","981.32802","62",
"318","지리학자의 열대 인문여행 :야만과 지상낙원이라는 편견에 갇힌 열대의 진짜 모습을 만나다 ","이영민 지음","아날로그","2023","","9791192706122","03980","980","62",
"318","피렌체 사람들 이야기 :단테부터 갈릴레이까지, 세상을 바꾼 르네상스인들 ","폴 스트래던 지음 ;이종인 옮김","책과함께","2023","","9791192913230","03920","928.5","62",
"318","여름, 교토 ","최상희 지음","해변에서랄랄라","2019","","9791195592388","03810","981.32302","62",
"327","강인욱의 고고학 여행 :미지의 땅에서 들려오는 삶에 대한 울림 ","지은이: 강인욱","흐름출판","2019","","9788965963271","03900","902.5","61",
"327","도해 타이완사 =선사 시대부터 차이잉원 시대까지 /Understanding Taiwan history through pictures ","궈팅위,신효정 옮김","글항아리","2021","","9788967359461","03910","912.4","61",
"327","서른 살에 스페인 :갯강구씨의 에세이툰 ","글·그림: 최지수","키다리","2020","","9791157853274","03920","982.702","61",
"327","35년 ","박시백 글·그림","비아북","2018","2","9791186712658","04910","911.06","61",
"327","한 달의 교토 - 디지털 노마드 번역가의 교토 한 달 살기","박현아 (지은이)","세나북스","2020","","9791187316589","","980.24","61",
"327","도시로 보는 유럽사 :아테네, 로마부터 파리, 프라이부르크까지 18개 도시로 떠나는 역사기행 ","백승종 지음","사우","2020","","9791187332527","03920","920","61",
"327","하루 하루 교토 ","주아현 지음","상상출판","2018","","9791187795568","13980","981.32802","61",
"327","동남아 한 달 살기 :코타키나발루, 다낭, 발리, 방콕, 베트남, 세부, 쿠알라룸푸르, 파타야 한 달 살기 ","천시내 지음","포르체","2022","","9791191393927","14980","981.402","61",
"327","디스 이즈 미국 서부 =2023~2024년 최신판 /This is Western USA ","글·사진: 제이민,민고은","Terra(테라)","2023","","9791192767086","13980","984.2902","61",
"327","내 손으로, 시베리아 횡단열차 =Trans-Siberian railway ","글·그림: 이다","미술문화","2024","","9791192768236","03810","982.902","61",
"327","리얼 독일 :2024~2025년 최신판 ","이주은,박주미 지음","한빛라이프","2023","","9791193080115","14980","982.502","61",
"338","(베스트 프렌즈) 교토 :최신판 '23~'24 ","정꽃나래,정꽃보라 지음","중앙일보에스","2023","","9788927879879","14980","981.32802","60",
"338","(프렌즈) 후쿠오카 =최신판 '24~'25 /Fukuoka ","정꽃나래,정꽃보라 지음","중앙일보에스","2024","","9788927880240","14980","981.3402","60",
"338","대한민국 미스터리 사건 수첩 :금은방 강도 사건부터 도깨비집 사건까지, 기이하고 괴상한 현대사 ","곽재식 지음","인물과사상사","2023","","9788959067138","03910","911.07","60",
"338","교토에 디저트 먹으러 갑니다 :교토에서 가장 맛있는 디저트 맛집 28곳 ","강수진,황지선 지음","홍익출판사","2018","","9788970656281","13980","981.32802","60",
"338","창발의 시대 :경제혁명, 종교개혁, 르네상스, 그리고 세계를 뒤흔든 40년의 역사 ","패트릭 와이먼 지음 ;장영재 옮김","로크미디어","2022","","9791140802586","03900","920.41","60",
"338","친절한 한국사 :나의 관점에서 시작하는 역사 공부 ","심용환 지음","사계절(사계절출판사)","2022","","9791160949377","43910","911","60",
"338","(셀프트래블) 이탈리아 ='24~'25 최신판 /Italy ","송윤경 지음","상상출판","2024","","9791167821850","14980","982.802","60",
"338","(소소낭만,) 일본 소도시 여행 ","지은이: 우승민","꿈의지도","2018","","9791187496700","13980","981.302","60",
"338","다크투어, 내 여행의 이름 =타인의 고통이, 떠나는 이유가 될 수도 있다 /Dark tour, my own journey ","양재화 지음","어떤책","2023","","9791189385408","03900","980.24","60",
"338","조선 왕실 로맨스 - 우리가 몰랐던 조선 왕실의 결혼과 사랑 이야기","박영규 (지은이)","옥당북스","2019","","9791189936174","","911.05","60",
"338","디스 이즈 타이완 =This is Taiwan ","글·사진: 신서희","Terra(테라)","2024","","9791192767161","13980","981.2402","60",
